forest_type,mean_biomass,median_biomass,mean_severity,median_severity,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
1,64.21428571428571,53.5,-2537.4977591378347,-2516.0908203125,41.5,82.5,1171.2582417582419,0.9504185843395149,0.25209318579293083,0.23743408046729444,14,2093
3,52.5,40,-3215.169962565104,-3038.932861328125,31.75,77.5,1041.9,0.7022104418062385,-1.6706286470206717,NA,6,2093
2,42.842696629213485,28,-3573.2054827400807,-3307.42724609375,15,60,1529.111338100102,1.679959153896291,3.649086153768195,4.09822622313299e-11,89,2094
3,65.17948717948718,42,-3606.588892227564,-3475.618408203125,25.5,103,2468.624831309042,0.7642665382654832,-0.648133377797813,1.874438226506979e-4,39,2094
1,54.09782608695652,44,-3334.4918292501698,-3411.4337158203125,23.75,73,1624.7265886287626,1.417756965546833,1.8281086480843167,5.891870404498244e-9,92,2094
1,55.78125,42,-3298.6866970062256,-2958.252685546875,28.5,75.25,1608.8085317460318,1.0450074263375981,0.32173240510209145,6.101384687341081e-6,64,2095
3,84.5,91.5,-3144.3655598958335,-2976.9610595703125,51.25,112.5,2517,0.023765903422908845,-0.7691846676033821,0.9657613636537493,12,2095
2,40.294117647058826,36,-2621.039270737592,-2585.67919921875,24,47,468.22058823529414,1.3484691004987959,1.2667191330415015,0.015289574104679012,17,2095
1,98.77631578947368,84,-2799.646092465049,-2498.9605712890625,61,146.25,3248.309298245614,0.3484011629374121,-0.8847070967598415,0.0037448132681019352,76,2096
3,68.97058823529412,68,-3133.8092615464157,-2957.402099609375,36.25,91.25,1211.241532976827,0.33271512347732624,-0.6496258963889266,0.5203836610899399,34,2096
2,43.74025974025974,37,-3822.703935895647,-3763.793701171875,21,53.75,961.9974535268653,1.7766178024077977,3.535573129611797,7.722188527023664e-18,154,2096
1,103.42857142857143,92,-2625.66314323581,-2472.974853515625,59,131,3043.7083333333335,0.9977826452059682,0.38254702107509225,0.0010871446001129914,49,2097
3,112.25,128.5,-3330.821533203125,-3390.91455078125,59.75,149.75,2869.6428571428573,-0.3281251001522278,-1.6887347742859589,0.261166941739471,8,2097
2,90.38461538461539,67,-3131.1517240084136,-2940.17578125,59,88,3738.25641025641,2.4353866882040447,6.576700803444956,5.466356001479797e-4,13,2097
1,108.78654048370137,105,-2589.869752901962,-2467.89892578125,64,151,2671.439650229675,0.18728930693997745,-1.0023338493868845,6.251433537504912e-20,951,2098
3,103.95798319327731,101,-2873.8090163799893,-2678.67626953125,73,134.5,2530.2609314912406,0.24325655486001327,-0.3297048407803344,0.528946760338982,119,2098
2,83.90384615384616,83.5,-3697.4293353740986,-3272.0743408203125,58,99,2019.0690045248869,1.1133399123814198,1.9218981275249736,0.001973468784650648,52,2098
1,104.72602739726027,94,-2951.0786500695635,-2445.050048828125,64,144,2136.423896499239,0.6136765215536382,-0.41219350077033795,0.0015783380773993383,73,2099
2,96.26829268292683,86,-3554.5616395531633,-3362.86328125,36,139,4829.701219512195,0.6316917505724068,-0.623759797369052,0.002589305551465483,41,2099
3,97.52631578947368,76,-3227.155890213816,-2995.408935546875,66,113,2713.0409356725145,1.1374290170380854,0.6364699583867028,0.01628280216269968,19,2099
1,92.23529411764706,87,-2589.468952493107,-2332.646484375,61,112,1817.563025210084,0.5068774868066918,0.5013148565061534,0.019754500726399133,85,2100
3,107.57142857142857,98.5,-2417.939950125558,-2208.915771484375,75.75,118.5,2462.879120879121,0.9976623438100255,0.25158051639046763,0.12764071773442223,14,2100
2,154.83333333333334,148,-3419.349161783854,-3096.03955078125,100.25,215.25,5318.966666666666,0.16621963706884987,-1.8201702136416564,NA,6,2100
1,104.98305084745763,103,-2398.1411484540517,-2299.3167724609375,81.25,126,1188.5638128349992,0.483832932993907,0.4941428875317329,0.49742049827688906,118,2101
3,100,111.5,-2497.79638671875,-2443.8262939453125,67.75,124.25,798.8571428571429,-0.4807006406111454,-2.154264215586951,0.026404941670758787,8,2101
2,99.11111111111111,87,-3385.475775824653,-3298.036865234375,78,101,1264.111111111111,1.6570816504095494,2.2208131918539857,0.01860995944101873,9,2101
1,125.85714285714286,121.5,-2850.9928676060267,-2788.7445068359375,90,145,1634.901098901099,0.5151519969400657,-0.843361779669854,0.23078439169290565,14,2102
2,159.71428571428572,168,-1048.866456531343,-826.12408447265625,164,176,911.7142857142857,-2.33323037437617,6.257324059048605,1.186848552044392e-5,21,2102
3,75,61,-2318.474635532924,-1694.7923583984375,51.5,97.5,1716.3333333333333,0.8734472815621255,-0.8776833353066387,NA,7,2102
3,130.46153846153845,152,-3378.449462890625,-3413.633544921875,111,167,2171.269230769231,-0.8699016024437399,-0.820155327075055,0.0139481640942032,13,2103
2,89.33333333333333,96.5,-3044.6354777018228,-2687.74169921875,48,130,2549.0666666666666,-0.2758633952841643,-2.1050676542283178,NA,6,2103
1,98.5,100,-2758.973419189453,-2695.471923828125,92,106.75,192.85714285714286,-0.35246695090600116,-0.23472987654320948,0.7954810725202928,8,2103
1,31.833333333333332,31.5,-2809.5775756835938,-2760.354248046875,17.5,44,282.96666666666664,0.1386847617109636,-1.9536476917229262,NA,6,2104
2,NA,28.5,-2261.27685546875,-2261.27685546875,26.25,30.75,NA,NA,NA,NA,2,2104
3,NA,22,-2532.296875,-2532.296875,22,22,NA,NA,NA,NA,1,2104
1,69.23076923076923,47.5,-2446.1969463641826,-2375.3446044921875,26,112.5,2705.7846153846153,0.4872871112297971,-1.3338155199615418,6.503316285567708e-4,26,2105
3,54.3125,45,-2112.371826171875,-1986.2039794921875,37,64.5,897.2958333333333,1.4282092045609487,1.9311189585962345,0.028658750119639628,16,2105
2,64.62222222222222,68,-2314.935503472222,-2168.183349609375,36,86,1130.149494949495,-0.025573995450378702,-0.9261305413434328,0.3522238392546088,45,2105
1,76.94117647058823,82,-2827.3013916015625,-2792.90966796875,37.25,115.5,1574.541889483066,-0.1191956574122447,-1.7395502454698546,3.576028686477185e-5,34,2106
3,63.47826086956522,60,-2236.646526834239,-2151.345703125,42,90.5,855.5335968379446,0.5100347867988217,-0.25428182886411643,0.4106973470246499,23,2106
2,85.4095238095238,80,-2254.2509756905692,-2171.784423828125,56,132,1665.0085213032582,-0.033411431687945296,-1.13205673977741,1.604872176061874e-12,210,2106
1,57.39009287925697,49,-3117.5803730967614,-3026.750244140625,31.5,79,1203.636174836067,0.6446093890508813,-0.5949928108276097,7.914946976513247e-17,323,2107
3,58.578947368421055,53,-3057.1497818796256,-3279.8958740234375,40.5,72,808.0341394025604,0.4175405612748156,0.26675542954186376,0.7944870689268397,38,2107
2,75.8,76.5,-2762.9216857910155,-2464.8206787109375,63.5,97.25,575.1157894736842,-0.6550856521381385,0.38684821652350415,0.6183608444854145,20,2107
1,31.083076923076923,26,-3135.6892593149037,-3112.452392578125,15,42,512.8603608736942,1.3410592960309224,2.123433010321152,1.5925464991552383e-20,325,2108
3,53.97727272727273,47,-2743.62001731179,-2521.120849609375,32,70.5,1011.8831923890064,0.7993028470987563,0.11515378571333897,0.03199534957982613,44,2108
2,44.411764705882355,41,-3033.34963091682,-3111.9248046875,33,49,296.88235294117646,1.5048833080924986,2.905554493863151,0.09041980985921289,17,2108
1,37.80088495575221,29,-3551.8671991128836,-3427.4876708984375,13,54,1012.5142089645886,1.1705289243433343,0.9715275861592833,3.7e-24,678,2109
3,53.41558441558441,58,-4212.467247504693,-3891.880859375,24,80,982.5881749829118,-0.20669377309898868,-1.2033902998115196,0.002590369617630383,77,2109
2,64.45098039215686,60,-4082.91226495481,-3355.051025390625,28.5,95,1676.892549019608,0.21874959695173296,-1.0271637621288925,0.12049543116090225,51,2109
1,69.56818181818181,71.5,-3243.0609570127544,-3328.283935546875,37.5,104.5,1574.9189798750867,-0.020351184924032286,-0.9868518344695091,0.024884048994921207,132,2110
3,80.21052631578948,107,-1970.0849994860198,-1852.9278564453125,11,132.5,3268.2865497076023,-0.4108846480811012,-1.8325898357445836,8.056647967386168e-5,19,2110
2,103.26315789473684,121,-2477.9313900596217,-1925.151611328125,69.5,137.5,2335.87134502924,-0.8444741480645441,-0.4076217803092642,0.02643369548063126,19,2110
1,50,54,-5058.318939208984,-5063.892578125,39.5,60.25,172,-0.7536773196903079,-0.35500448712996013,0.07705376595374923,16,2113
1,68.719723183391,72,-4790.375267794388,-4767.02392578125,68,75,88.96631103421761,-2.275950030747784,6.23333597246142,3.7e-24,289,2114
3,71.37037037037037,72,-3916.4922553168403,-3850.248046875,69.25,73,14.954577218728161,-1.502070933784594,4.13836404501331,1.3644830355976864e-4,54,2114
2,73.42857142857143,74,-3505.8985421316966,-3550.34130859375,73,76,20.417582417582416,-1.3369026670822077,2.243681354651752,0.06667579523203838,14,2114
1,94.92857142857143,96.5,-2564.1634216308594,-2372.25,84.25,104.75,454.95767195767195,0.25113516332744684,0.815676534451285,0.4880791000836852,28,2115
3,NA,20,-5091.54150390625,-5091.54150390625,20,20,NA,NA,NA,NA,1,2115
1,95.48936170212765,98.5,-2833.9273006358044,-2801.55908203125,54,132.25,2298.326089429969,0.022483122813884877,-0.8015111928757467,0.0013400195513871226,188,2116
3,79.475,78,-3186.6463989257813,-3060.5718994140625,39.75,120.5,2518.7173076923077,0.39578888042700694,-0.9803805150034516,0.07213580180439197,40,2116
2,101.5774647887324,107,-3800.91933559364,-3727.497314453125,53,148.5,3021.7617706237424,0.11299836607207706,-1.1126531712031702,0.01234578921043439,71,2116
1,58.724137931034484,36,-3327.5039778084592,-3444.791748046875,21,65,2676.42118226601,1.1785524546907917,0.09978101382410683,2.2180815150548872e-5,29,2117
2,105.375,106,-3330.7408752441406,-3274.3507080078125,98.5,119.75,1250.267857142857,-0.79339959593863,2.3649500876535012,0.30769894121765445,8,2117
3,91.7,102.5,-3569.998779296875,-3112.5498046875,59,121.75,1501.5666666666666,-0.21656691212170157,-1.4349683399322166,0.3138530711524114,10,2117
1,78.63414634146342,72,-2981.106183307927,-2911.244873046875,58,98,1043.3878048780489,0.4379355530344965,-0.2519565265787061,0.07692166396392683,41,2118
3,99.92307692307692,85,-2489.3317025991587,-2520.463623046875,78,123,1171.076923076923,0.6711348445494563,-0.9735697792752633,0.05384492106403519,13,2118
2,NA,137,-2171.727294921875,-2171.727294921875,137,137,NA,NA,NA,NA,1,2118
3,64.10714285714286,65.5,-2934.7491941906155,-2974.6715087890625,33.75,88,1178.5064543889846,0.21192171345618677,-0.6649942018296381,0.05120764574637105,84,2119
1,71.38461538461539,72,-2900.807443472055,-2883.4420166015625,43,94,1187.4865134865136,0.220093680066964,-0.7257569839199611,0.07867440023150415,78,2119
2,58.89655172413793,62,-2963.2485271585397,-2704.3349609375,25,88,1422.0795019157088,0.11748624320298114,-1.1858843481221042,2.4858295867689088e-5,145,2119
3,85.88888888888889,80,-2266.8461235894097,-2131.63720703125,71,105,1312.611111111111,-0.17768207637797287,0.5639556287093802,0.3875080583135035,9,2120
2,90.68627450980392,90,-2921.536661783854,-2789.833984375,65,118,1495.7796078431372,0.05955230657567107,-0.6997444288236254,0.7097201453076598,51,2120
1,64.06666666666666,61,-2998.147253417969,-2874.6148681640625,29.25,84,1216.6850574712644,0.24718047825836673,-0.8478085265402466,0.12195101076850644,30,2120
2,84.1625,86.5,-2925.8470977783204,-2769.6571044921875,70.75,103,1077.2011075949367,0.19969163496356426,1.9602208173514906,0.008030240716107636,80,2121
3,94.85,96,-2777.296630859375,-2555.8868408203125,75.75,119.5,1851.5666666666666,-0.3253824984310274,-0.016141446973540082,0.14119781540247422,40,2121
1,71.13559322033899,68,-2698.1246317200744,-2341.68603515625,22,103,2270.4985388661603,0.27015017060954216,-0.8064616132744242,0.07264745825507807,59,2121
3,91.88888888888889,107,-3641.5472547743057,-3657.03564453125,62,120,1563.361111111111,-0.27573029774399394,-1.6275144324572803,0.414833656744413,9,2122
1,85,73,-3551.2022298177085,-3311.322265625,61,110,1244,0.002703213039773698,-1.1465724037622202,0.6359291628212527,9,2122
2,72.63636363636364,64,-4209.282958984375,-4001.98193359375,50,101.5,1449.4545454545455,0.29882852753710343,-0.4097777562873299,0.6308250925400771,11,2122
1,88.35099337748345,74,-3354.3687785571774,-3327.355224609375,48.5,111.5,2992.415982339956,1.2920936343210199,1.8283036662521404,1.6078818487219813e-9,151,2123
2,84.7237851662404,76,-4311.557261903573,-4299.1474609375,47,112,2415.744022558856,0.8975781981082682,0.7117907433536756,4.1913353034496605e-12,391,2123
3,101.6236559139785,93,-3790.970007455477,-3658.101806640625,67,126,2361.8894343151005,0.6014172302684283,0.06715171739897977,0.03242822440630977,93,2123
2,76.08290155440415,61,-4197.424044436124,-4101.00537109375,35,104,2868.4410082038,1.1559877984605966,0.9402261474986986,7.233299247415513e-14,193,2124
1,82.3177570093458,66,-3728.0548380914133,-3589.108154296875,38,118,3427.3320402045497,1.2804684101814232,1.3687211743723455,3.9389487366806486e-10,107,2124
3,105.65671641791045,94,-3680.5569439788364,-3670.201904296875,64.5,133,3270.4106739032113,0.8193989918993032,0.11624655943000525,0.0015091126559395563,67,2124
1,113.28181818181818,92,-4667.046635298296,-4533.558349609375,48.25,174.25,5796.589574645538,0.6445138919474732,-0.6506140906815432,1.3585966007183267e-6,110,2125
2,57.026315789473685,51.5,-4808.420721756785,-4513.811279296875,20.5,78.5,1967.0126315789473,1.1896453392927657,1.8313064161112826,3.7571591732643675e-4,76,2125
3,149.3265306122449,132,-3875.476054288903,-3642.026611328125,98,215,5248.474489795918,0.24284067290346448,-0.945557063967449,0.10409335353692702,49,2125
3,101.27272727272727,97,-3075.755615234375,-3051.321533203125,77.5,112.5,1841.6181818181817,1.067404134409201,1.9977325192016775,0.325190796115291,11,2126
2,43.608695652173914,39,-3083.2079918902855,-2606.397705078125,17.5,58,989.2490118577075,0.9045927914064722,-0.08939031709951221,0.012373732314003613,23,2126
1,74.16666666666667,69.5,-3184.814988878038,-3066.9312744140625,27.25,115.75,2664.5,0.4523703189313653,-1.2451587174422696,0.06384719260177558,18,2126
2,44,36,-2714.6210291245407,-2512.493896484375,24.5,63.5,862.08,1.0164115309845454,0.5749574033401103,9.234010139944214e-4,51,2127
1,104.14285714285714,99,-1966.706333705357,-1771.85888671875,54,123.5,5601.476190476191,1.3271907166598234,2.1170699311205694,NA,7,2127
3,NA,28,-1596.1763916015625,-1596.1763916015625,28,28,NA,NA,NA,NA,1,2127
2,50.152542372881356,33,-2161.727365267479,-2087.54443359375,24.5,70,1391.0280537697254,1.3396337019434215,1.0694328111224114,7.70452150056826e-11,59,2128
3,101,111,-2753.45654296875,-2692.029052734375,76.25,135.75,3664.6666666666665,-0.8627604267213833,0.7347396130437662,NA,4,2128
1,127.625,141.5,-3011.302047729492,-2783.0728759765625,96,167.25,2792.9166666666665,-0.5948107221919408,-0.6726546397158482,0.29580010361631176,16,2128
1,NA,50,-3743.969482421875,-3743.969482421875,50,50,NA,NA,NA,NA,1,2129
2,NA,43,-5282.943603515625,-5282.943603515625,37.5,48.5,NA,NA,NA,NA,2,2129
1,36.142857142857146,30,-3695.835623604911,-3738.837646484375,26.5,43,319.4761904761905,1.0668019897068,1.0544950564067215,NA,7,2130
2,NA,54,-3660.55810546875,-3660.55810546875,51.5,56.5,NA,NA,NA,NA,2,2130
1,65.44444444444444,42.5,-2836.438761393229,-2951.4805908203125,32.5,79.25,1972.9673202614379,1.0238280535423843,-0.2792657657104831,0.0022254012565177937,18,2131
3,69.88888888888889,79,-3151.5717163085938,-2942.5052490234375,39.5,95.5,1190.3398692810458,-0.14859266239306723,-0.9039178621864077,0.32032239390476885,18,2131
2,64.5,59,-3264.613992130055,-3268.2965087890625,34,94.75,1491.9545454545455,0.6033313636258506,-0.42982043686030424,0.11692659440115963,34,2131
2,48.6,44,-3021.6218505859374,-2955.7440185546875,26,64.5,865.8315789473684,0.6275057367147745,-0.44047341725611944,0.2328644403491137,20,2132
3,107.57142857142857,126,-2984.22794015067,-2606.110595703125,78.5,133,2975.285714285714,-0.5636649993218403,-0.4109199780878967,NA,7,2132
1,71.23529411764706,66,-3115.4247257008274,-3209.616943359375,41,90,1169.4411764705883,0.5481682570751057,-0.12468949674311501,0.3508449644647141,17,2132
1,86.74074074074075,82,-3650.3388671875,-3307.92041015625,58.5,110,1493.8917378917379,0.49370214399708023,-0.542363968681504,0.4131593840234682,27,2133
2,49.4468085106383,42,-3467.599575610871,-3451.305908203125,26,64,1082.0786308973172,1.1561023457843949,0.666060289497394,3.1824351184305756e-5,47,2133
3,90.27777777777777,71,-3415.1079779730903,-3273.6453857421875,32.25,149.25,3878.2124183006536,0.33834926559633316,-1.459596332777327,0.07248610821258963,18,2133
1,69.85567010309278,61,-2877.9366002033667,-2782.367431640625,41,86,1678.3539518900343,1.0617447795739954,0.8644453539268712,1.4275091037617228e-5,97,2134
3,54.62903225806452,45,-3022.7202857232865,-2848.232177734375,21.25,77,1568.3683236382867,0.9425916134532802,0.09340369730912744,2.060115359437007e-5,62,2134
2,45.47457627118644,32,-2555.045064635196,-2219.8759765625,21.5,54.5,1480.426066627703,1.8362045555649262,3.1909468885657475,2.6010015897865327e-10,59,2134
2,51.142857142857146,32,-3955.7615792410716,-3233.812255859375,13.5,80.5,2800.809523809524,1.038477716848635,-0.9332155614414912,NA,7,2135
3,132,129.5,-3160.3131713867188,-2537.1180419921875,104.5,157,3410,0.24295972958380413,0.7828131853011233,NA,4,2135
1,86.86075949367088,82,-2451.6519868102255,-2340.233642578125,57.5,107.5,1488.7111327491075,0.534589148654994,-0.4058139118890872,0.010757389942291326,79,2135
1,69.53125,62,-2656.325038909912,-2489.07958984375,39.25,87,1665.547379032258,1.2406935738831784,1.625081548944021,0.021461674109243115,32,2136
3,86.94117647058823,83,-2793.421630859375,-2598.5498046875,50,127,2395.1838235294117,0.268515960566105,-0.6971595432556155,0.8016191608141467,17,2136
2,50.19565217391305,42,-3585.4057431428328,-3548.5860595703125,23,73.75,1379.9830917874397,0.8883696238549809,0.3569163568898675,0.02071731968110987,46,2136
1,95.57142857142857,72,-2453.583257765997,-2437.458251953125,27,164,6078.957142857143,0.5311245181744523,-1.3082136904610682,0.012257727252308503,21,2137
3,147.14285714285714,134.5,-2183.021981375558,-2018.0366821289062,101.75,205.75,3316.867724867725,0.30997755925102816,-1.1483439473828458,0.06129545035402311,28,2137
2,174.27906976744185,191,-2100.471506517987,-1808.6778564453125,132,219.5,3478.6345514950167,-0.31985634335783836,-1.0064701761416677,0.03591417653934687,43,2137
3,194,209,-2045.7863667805989,-1803.6705322265625,191.75,238.5,4078.7272727272725,-1.6674015805054285,2.280273890098743,0.006050290006701715,12,2138
2,185.1578947368421,224,-2486.297254060444,-1943.12646484375,145.5,240.5,5998.918128654971,-1.1441505435137902,-0.23745717450044915,1.0420723123678181e-4,19,2138
